District,Chiefdom,Name of PHU,Community,School Name,School Enrollment,EMIS Number,School Status
PORT LOKO,BUREH,Mange CHC,MANGE BUREH (BUREH),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,460,3302-2-03254,Old
PORT LOKO,BUREH,Mange CHC,MAKALIE (BUREH),IHSAN SUPPORT LIFE PRIMARY SCHOOL_2026_new,96,9999-9-99999,Old
PORT LOKO,MAFORKI,MAPAWN MCHP,MATON VILLAGE (MAFORKI),JOHN BUYA FOUNDATION PRIMARY SCHOOL_2026_new,182,3309-2-03783,New
PORT LOKO,MAFORKI,MAPAWN MCHP,GBERE THONKARA (MAFORKI),KHULAFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL_2026_new,128,3309-2-03837,Old
PORT LOKO,MAFORKI,MAPAWN MCHP,WONKIFOR (MAFORKI),KHULAFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL_2026_new,113,3309-2-03836,Old
PORT LOKO,MAFORKI,MAPAWN MCHP,MASINEH (MAFORKI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,244,3309-2-03835,Old
PORT LOKO,MAFORKI,MAPAWN MCHP,MAPAWN (MAFORKI),AME PRIMARY SCHOOL_2026_new,210,3309-2-03834,Old
PORT LOKO,MAFORKI,MAPAWN MCHP,ROPOLON (MAFORKI),KANKAYLAY ISLAMIC PRIMARY SCHOOL_2026_new,120,3309-2-03817,Old
PORT LOKO,MAFORKI,MAPAWN MCHP,THOFAYIM (MAFORKI),MOVEMENT OF FAITH ISLAMIC PRIMARY SECONDARY SCHOOL_2026_new,70,3309-2-12455,Old
PORT LOKO,MAFORKI,MAPAWN MCHP,MAKAIBA (MAFORKI),DISTRICT EDUCATION COMMITTEE BANGLA PRIMARY SCHOOL_2026_new,168,3309-2-03833,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,BENKIA (KAMASONDO) (YEMP),CHURCH OF GOD PRIMARY SCHOOL_2026_new,317,3304-2-03454,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,ROWULLH (KAMASONDO),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,260,3304-2-03478,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,DARE SALAAM (KAMASONDO),CHURCH OF GOD PRIMARY SCHOOL_2026_new,322,3304-2-03455,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,MANAGBEH (LOKOMASAMA),CHURCH OF GOD PRIMARY SCHOOL_2026_new,300,3307-2-03692,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,ROBISS FACK (LOKOMASAMA),SHAKA KANU MEMORIAL PRIMARY SCHOOL_2026_new,206,3307-2-03702,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,MASAYSAY BANA (LOKOMASAMA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,278,3307-2-03712,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,WORRY MAPLA (KAMASONDO),SAINT JOHN BOSCO ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,432,3304-2-03453,Old
PORT LOKO,KAMASONDO,Mapilla MCHP,Worreh Mapilla,ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,0,9999-9-99999,Old
PORT LOKO,MAFORKI,MARONKO MCHP,ROGNALLAH (MAFORKI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,106,3309-2-03802,New
PORT LOKO,MAFORKI,MARONKO MCHP,MAGBANKATHA (MAFORKI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,182,3309-2-03801,Old
PORT LOKO,MAFORKI,MARONKO MCHP,MARONKOH (MAFORKI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,255,3309-2-03811,Old
PORT LOKO,MAFORKI,MARONKO MCHP,ROTHANA COMMUNITY,COMMUNITY PRIMARY SCHOOL_2026_new,217,9999-9-99999,Old
PORT LOKO,MAFORKI,MARONKO MCHP,ROGBESSEH,UNITED METHODIES PRIMARY SCHOOL_2026_new,206,9999-9-99999,New
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,586,3306-2-03534,New
PORT LOKO,KOYA,Masiaka CHC,BAKEH CORVE (KOYA),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,268,3306-2-03530,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),LINCOLN PRIMARY SCHOOL_2026_new,400,3306-2-03607,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),AMANI SEVENTH DAY ADVENTIST PRIMARY SCHOOL_2026_new,178,3306-2-03637,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),THE LIGHT OF THE WORLD PRIMARY SCHOOL_2026_new,343,3306-2-11982,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),KHULAFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL_2026_new,466,3306-2-03537,Old
PORT LOKO,KOYA,Masiaka CHC,ROPOLON (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,270,3306-2-03658,Old
PORT LOKO,KOYA,Masiaka CHC,ROBAREH (KOYA),FATIMA ZARAH ISLAMIC COMMUNITY PRIMARY SCHOOL_2026_new,200,3306-2-03665,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),SAINT AMBROSE PRIMARY SCHOOL_2026_new,601,3306-2-03630,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),GO PRIMARY SCHOOL MASIAKA_2026_new,274,3306-2-03536,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),SIERRA LEONE ISLAMIC FEDERATION PRIMARY SCHOOL_2026_new,504,3306-2-03538,Old
PORT LOKO,KOYA,Masiaka CHC,MASALIA (KOYA),SAMMY C'S PRIMARY SCHOOL_2026_new,162,3306-2-03532,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),ASSEMBLY OF GOD PRIMARY SCHOOL MASIAKA_2026_new,74,3306-2-03547,Old
PORT LOKO,KOYA,Masiaka CHC,MAKABBIE (KOYA),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,251,3306-2-03598,Old
PORT LOKO,KOYA,Masiaka CHC,ROKNOLA (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,284,3306-2-03599,Old
PORT LOKO,KOYA,Masiaka CHC,MASORIE BAIMBA (KOYA),SIERRA LEONE ISLAMIC FEDERATION PRIMARY SCHOOL_2026_new,232,3306-2-03553,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),SAINT JAMES ANGLICAN PRIMARY SCHOOL_2026_new,178,3306-2-03631,Old
PORT LOKO,KOYA,Masiaka CHC,MASERAY (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,328,3306-2-03533,Old
PORT LOKO,KOYA,Masiaka CHC,MAFORAY (KOYA),SAMMY C'S_2026_new,123,3306-2-03600,Old
PORT LOKO,KOYA,Masiaka CHC,MAKOLERR (KOYA),MARAMPA ACADEMY PRIMARY SCHOOL_2026_new,195,3306-2-11975,Old
PORT LOKO,KOYA,Masiaka CHC,MAGBANDO (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,276,3306-2-03525,Old
PORT LOKO,KOYA,Masiaka CHC,MASIAKA (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,276,3306-2-03535,Old
PORT LOKO,KOYA,Masiaka CHC,"MASIAKA, BO ROAD (KOYA)",SDA PRIMARY SCHOOL_2026_new,109,9999-9-99999,Old
PORT LOKO,LOKOMASAMA,Masilamani CHP,MASILMANI (LOKOMASAMA),KING FAHAD ISLAMIC PRIMARY SCHOOL MASILMANI_2026_new,595,3307-2-03737,New
PORT LOKO,LOKOMASAMA,Masilamani CHP,MASULAYMANI (LOKOMASAMA),MOVEMENT OF FAITH ISLAMIC PRIMARY SECONDARY SCHOOL_2026_new,755,3307-2-12454,Old
PORT LOKO,LOKOMASAMA,Masilamani CHP,KITOCK (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,242,3307-2-03735,Old
PORT LOKO,MASIMERA,MASIMERA CHC,ROBAYALAH,DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,140,3312-2-03976,Old
PORT LOKO,MASIMERA,MASIMERA CHC,MABALLAH,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,87,3312-2-03979,Old
PORT LOKO,MASIMERA,MASIMERA CHC,MASIMERA,SAINT FRANCIS ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,440,3312-2-03984,Old
PORT LOKO,MASIMERA,MASIMERA CHC,ROSINT THONKLA (MASIMERA),KING FAHAD PRIMARY THONKLA MASIMERA_2026_new,272,3312-2-03996,Old
PORT LOKO,MASIMERA,MASIMERA CHC,ROFUTHA (MASIMERA),BETHLHEN PRIMARY SCHOOL ROFUTHA_2026_new,291,3312-2-03985,Old
PORT LOKO,MASIMERA,MASMERA CHC,MAKONTEH,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,187,3312-2-03977,Old
PORT LOKO,MASIMERA,MASIMERA CHC,MASIMERA,DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,171,9999-9-99999,Old
PORT LOKO,MASIMERA,MASIMERA CHC,PETIFU LONKOH,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,170,9999-9-99999,New
PORT LOKO,BUREH,Masssseh MCHP,MAYOISOR (BUREH),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,329,3302-2-03258,New
PORT LOKO,BUREH,Masssseh MCHP,MAMANKA (BUREH),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,315,3302-2-03262,Old
PORT LOKO,BUREH,Masssseh MCHP,MANAGHATTA (BUREH),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,268,3302-2-03261,Old
PORT LOKO,KOYA,Masumana CHP,MASUMANA (KOYA),CHURCH OF GOD PRIMARY SCHOOL_2026_new,221,3306-2-03556,Old
PORT LOKO,KOYA,Masumana CHP,MAFINTHA (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,358,3306-2-03551,Old
PORT LOKO,KOYA,Masumana CHP,MADIGBA BUNDU,EVANGELICAL PRIIMARY SCHOOL_2026_new,340,9999-9-99999,Old
PORT LOKO,KOYA,Masumana CHP,MABILLA,ACAMEDY PRIMARY SCHOOL_2026_new,0,9999-9-99999,New
PORT LOKO,MASIMERA,MATHAINEH MCHP,MATMAINEH (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,222,3312-2-03966,New
PORT LOKO,MASIMERA,MATHAINEH MCHP,MAGBEMGBEH (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,267,3312-2-03954,Old
PORT LOKO,MASIMERA,MATHAINEH MCHP,MAMOTTOR (MASIMERA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,200,3312-2-03963,Old
PORT LOKO,LOKOMASAMA,Mathen MCHP,FORIKOLO (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,399,3307-2-03718,Old
PORT LOKO,LOKOMASAMA,Mathen MCHP,MATHEN (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,402,3307-2-03714,Old
PORT LOKO,LOKOMASAMA,Mathen MCHP,LAMINAYA (LOKOMASAMA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,146,3307-2-03717,Old
PORT LOKO,KOYA,Mawoma MCHP,MAMULAI (KOYA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,275,3306-2-03645,Old
PORT LOKO,KOYA,Mawoma MCHP,MAWOMA (KOYA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,482,3306-2-03638,Old
PORT LOKO,KOYA,Mawoma MCHP,MAMOA (KOYA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,284,3306-2-03603,Old
PORT LOKO,KOYA,Mawoma MCHP,MADIWA (KOYA),MARAMPA ACADEMY PRIMARY SCHOOL_2026_new,136,3306-2-11976,Old
PORT LOKO,MASIMERA,Mayola lal ratun MCHP,MAY0LLAL-LAL,EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,345,3312-2-04000,Old
PORT LOKO,MASIMERA,Mayola lal ratun MCHP,MASAKIE,EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,282,3312-2-03999,Old
PORT LOKO,MASIMERA,Mayola lal ratun MCHP,MAGBANA CONTEH,ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,298,3312-2-03998,Old
PORT LOKO,MASIMERA,Mayola lal ratun MCHP,PETIFU DEEN,ROYAL ACADEMY PRIMARY SCHOOL_2026_new,264,3312-2-14486,Old
PORT LOKO,MASIMERA,MAYOMBO MCHP,ROBALLAN,KING FAHAD ISLAMIC PRIMARY SCHOOL ROBALLAN_2026_new,274,3312-2-03971,Old
PORT LOKO,MASIMERA,MAYOMBO MCHP,MAGBENDEH,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,107,3312-2-03978,Old
PORT LOKO,MASIMERA,MAYOMBO MCHP,MAYOMBO,ROYAL ACADEMY PRIMARY SCHOOL_2026_new,216,3312-2-13858,Old
PORT LOKO,MASIMERA,MAYOMBO MCHP,MAMANGO,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,240,3312-2-03973,Old
PORT LOKO,MASIMERA,MAYOMBO MCHP,MAKONKO,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,69,9999-9-99999,Old
PORT LOKO,LOKOMASAMA,Menika CHP,MENIKA (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,298,3307-2-03739,New
PORT LOKO,LOKOMASAMA,Menika CHP,SANKOYA (LOKOMASAMA),CHURCH OF GOD PRIMARY SCHOOL_2026_new,203,3307-2-03743,Old
PORT LOKO,LOKOMASAMA,Menika CHP,BOMPA (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,294,3307-2-03733,Old
PORT LOKO,LOKOMASAMA,Menika CHP,YURIKA (LOKOMASAMA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,311,3307-2-03744,Old
PORT LOKO,KOYA,Mile 38 CHC,ROWAL (KOYA),SIERRA LEONE ISLAMIC ACADEMY PRIMARY SCHOOL_2026_new,255,3306-2-03660,Old
PORT LOKO,KOYA,Mile 38 CHC,ROPABLE,AFRICAN CHRISTIAN FELLOWSHIP PRIMARY SCHOOL_2026_new,96,3306-2-15273,Old
PORT LOKO,KOYA,Mile 38 CHC,ROKUPR (KOYA),SDA PRIMARY SCHOOL_2026_new,108,3306-2-11981,Old
PORT LOKO,KOYA,Mile 38 CHC,MAMAMAH (KOYA),DIVERSITY INTERNATIONAL PRIMARY SCHOOL_2026_new,452,3306-2-03579,Old
PORT LOKO,KOYA,Mile 38 CHC,LIMBA CORNER (KOYA),PRESBYTERIAN COMMUNITY PRIMARY SCHOOL LIMBA_2026_new,191,3306-2-03523,Old
PORT LOKO,KOYA,Mile 38 CHC,ROPATH (KOYA),CHURCH OF GOD OF PROPHECY PRIMARY SCHOOL ROPATH_2026_new,234,3306-2-03521,Old
PORT LOKO,KOYA,Mile 38 CHC,MILE 38 (KOYA),CHURCH OF GOD PROPHECY MAGBONTHOBOR_2026_new,598,3306-2-03587,Old
PORT LOKO,KOYA,Mile 38 CHC,ROPATH (KOYA),CREATIVE KIDS CARING PRIMARY SCHOOLS_2026_new,121,3306-2-03522,Old
PORT LOKO,KOYA,Mile 38 CHC,ROPATH (KOYA),CHARITY OPHANAGE PRIMARY SCHOOL_2026_new,129,3306-2-11971,Old
PORT LOKO,KOYA,Mile 38 CHC,MATAIBAIN (KOYA),MATAIBAIN COMMUNITY PRIMARY SCHOOL_2026_new,190,3306-2-11977,Old
PORT LOKO,KOYA,Mile 38 CHC,BANDASIRMA (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,338,3306-2-03659,Old
PORT LOKO,KOYA,Mile 38 CHC,MASAKARAY (KOYA),CHRIST CENTERED PRIMARY SCHOOL MASAKARAY_2026_new,232,3306-2-03526,Old
PORT LOKO,KOYA,Mile 38 CHC,MASAMPA (KOYA),IBRAHIM T COMMUNITY PRIMARY SCHOOL_2026_new,190,3306-2-03559,Old
PORT LOKO,KOYA,Mile 38 CHC,MABALLAY (KOYA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,297,3306-2-03576,Old
PORT LOKO,KOYA,Mile 38 CHC,MILE 38 (KOYA),MOUNT ZION BAPTIST PRIMARY SCHOOL MILE 38_2026_new,183,3306-2-03597,Old
PORT LOKO,KOYA,Mile 38 CHC,MAKANDEH (KOYA),CHURCH OF GOD PRIMARY SCHOOL MAKANDEH_2026_new,348,3306-2-03548,Old
PORT LOKO,KOYA,Mile 38 CHC,MAMAMAH (KOYA),SAINT MICHEALS ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,643,3306-2-03577,Old
PORT LOKO,KOYA,Mile 38 CHC,MILE 38 KOYA,AHMADIYYA MUSLIM SCHOOL_2026_new,55,9999-9-99999,Old
PORT LOKO,KOYA,Mile 38 CHC,MILE 38 OLD ROAD (KOYA),EVANGELICAL PRIIMARY SCHOOL_2026_new,99,9999-9-99999,New
PORT LOKO,KOYA,Mile 38 CHC,ROWAL (KOYA),COMMUNITY PRIMARY SCHOOL_2026_new,131,9999-9-99999,New
PORT LOKO,MACONTEH,Minthomore CHP,MINTHOMORE (MACONTEH),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,404,3308-2-03758,New
PORT LOKO,MACONTEH,Minthomore CHP,RO-GBESSEH (MACONTEH),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,274,3308-2-03759,Old
PORT LOKO,MACONTEH,Minthomore CHP,ROSELLA (MACONTEH),AFRICA METHODIST EPISCOPAL PRIMARY SCHOOL_2026_new,270,3308-2-03756,Old
PORT LOKO,MACONTEH,Minthomore CHP,MAKOBA (MACONTEH),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,455,3308-2-03753,Old
PORT LOKO,KAFFU BULLOM,MODIA CHC,LUNGI TOWN (KAFFU BULLOM),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,205,3303-2-03349,Old
PORT LOKO,KAFFU BULLOM,MODIA CHC,LUNGI TOWN (KAFFU BULLOM),SUSU GOSPEL PRIMARY SCHOOL MODIA LUNGI_2026_new,424,3303-2-03411,Old
PORT LOKO,KAFFU BULLOM,MODIA CHC,LUNGI TOWN (KAFFU BULLOM),HOLY CROSS ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,416,3303-2-03410,Old
PORT LOKO,KAFFU BULLOM,MODIA CHC,WASAYA,Royal Science Academy_2026_new,172,9999-9-99999,Old
PORT LOKO,KAFFU BULLOM,MODIA CHC,KAGBATAMA,Fread Renne Primary School_2026_new,107,9999-9-99999,New
PORT LOKO,KAFFU BULLOM,MODIA CHC,ROGBONKOH,Gbate Mission Primary School_2026_new,74,9999-9-99999,New
PORT LOKO,LOKOMASAMA,Musaia CHP,MATHONG (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,298,3307-2-03738,New
PORT LOKO,LOKOMASAMA,Musaia CHP,TIFFIN (LOKOMASAMA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,285,3307-2-03734,Old
PORT LOKO,LOKOMASAMA,Musaia CHP,SAKAYA (LOKOMASAMA),ISLAMIC DAWA D.C SAKAYA_2026_new,257,3307-2-03742,Old
PORT LOKO,LOKOMASAMA,Musaia CHP,GBONKO KABONKO (LOKOMASAMA),KANKAYLAY PRIMARY SCHOOL_2026_new,440,3307-2-03729,Old
PORT LOKO,LOKOMASAMA,Musaia CHP,MUSAIYA (LOKOMASAMA),SAINT MARTIN ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,543,3307-2-03740,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,ROTAPRR (MAFORKI),SAINT THERESA ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,99,3309-2-03777,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,ROFANKAH (MAFORKI),LOVE'S PRIMARY SCHOOL_2026_new,242,3309-2-03818,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,MAFORKI TOWN,FREE PENTECOSTAL MISSION PRIMARY SCHOOL_2026_new,109,3309-2-13803,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,OLD PORT LOKO (MAFORKI),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,197,3309-2-03823,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,OLD PORT LOKO (MAFORKI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,548,3309-2-03824,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,NEW MAFORKI TOWN (MAFORKI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,470,3309-2-03820,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,ROMANKNE,KANKAYLAY ISLAMIC PRIMARY SCHOOL_2026_new,122,3309-2-13804,Old
PORT LOKO,MAFORKI,NEW MAFORKI CHP,OLD PORTLOKO (MAFORKI),EVERY NATION ACADEMY PRIMARY SCHOOL_2026_new,67,3309-2-03830,Old
PORT LOKO,MASIMERA,NONKOBA CHP,NONKOBA (MASIMERA),DISTRICT EDUCATION COMMITTEE BAPTIST PRIMARY SCHOOL_2026_new,298,3312-2-04005,Old
PORT LOKO,MASIMERA,NONKOBA CHP,KUKUNA (MASIMERA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,274,3312-2-04004,Old
PORT LOKO,MASIMERA,NONKOBA CHP,MAMANSO (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,215,3312-2-04008,Old
PORT LOKO,MASIMERA,NONKOBA CHP,MAMOYOB (MASIMERA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,226,3312-2-04009,Old
PORT LOKO,MASIMERA,NONKOBA CHP,MASINEH (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,292,3312-2-03987,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,PATIFU JUNCTION (LOKOMASAMA),SAINT PAUL'S ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,322,3307-2-03721,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,KOMRABAI (LOKOMASAMA),HIDAYA FOUNDATION CHARITY PRIMARY SCHOOL_2026_new,201,3307-2-11997,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,BAKOLO (LOKOMASAMA),SAINT GEORGE ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,355,3307-2-03727,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,KAMBIA WORREH (LOKOMASAMA),KANKAYLAY ISLAMIC PRIMARY_2026_new,295,3307-2-03724,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,KOMRABAI (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,335,3307-2-03709,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,MATHEEM (LOKOMASAMA),KANKAYLAY ISLAMIC PRIMARY SCHOOL_2026_new,203,3307-2-03713,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,GBOM MAKASSAY (LOKOMASAMA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,271,3307-2-03728,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,LOKOMASAMA,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,379,3307-2-03711,Old
PORT LOKO,LOKOMASAMA,Petifu Junction CHC,KARMA (LOKOMASAMA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,371,3307-2-03716,Old
PORT LOKO,MAFORKI,PETIFU MAFORKI MCHP,MAKELFA (MAFORKI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,172,3309-2-03784,Old
PORT LOKO,MAFORKI,PETIFU MAFORKI MCHP,PITIFU (MAFORKI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,155,3309-2-03785,Old
PORT LOKO,MAFORKI,PETIFU MAFORKI MCHP,GBOKOHMAYIRA (MAFORKI),KHULAFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL_2026_new,229,3309-2-03786,Old
PORT LOKO,KAMASONDO,Pepel CHC,PEPEL (KAMASONDO),HOLY CROSS ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,343,3304-2-03466,Old
PORT LOKO,KAMASONDO,Pepel CHC,PEPEL (KAMASONDO),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,539,3304-2-03468,Old
PORT LOKO,KAMASONDO,Pepel CHC,PEPEL (KAMASONDO),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,300,3304-2-03467,Old
PORT LOKO,KAMASONDO,Pepel CHC,MADINA (KAMASONDO),KANKAYLAY ISLAMIC PRIMARY SCHOOL MADINA_2026_new,228,3304-2-03462,Old
PORT LOKO,KAMASONDO,Pepel CHC,PEPEL (KAMASONDO),WONDERS PRIMARY SCHOOL_2026_new,252,3304-2-03470,Old
PORT LOKO,KAMASONDO,Pepel CHC,PEPEL (KAMASONDO),HERETAGE PRIMARY SCHOOL_2026_new,69,3304-2-03472,Old
PORT LOKO,KAMASONDO,Pepel CHC,Sengbeh,Sengbeh Commnity Primary School_2026_new,213,9999-9-99999,Old
PORT LOKO,THAINKATOPA,ROBAKA MCHP,MASANGBAN (THAINKATOPA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,290,3313-2-04025,New
PORT LOKO,THAINKATOPA,ROBAKA MCHP,ROBOMP (THAINKATOPA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,186,3313-2-04019,New
PORT LOKO,THAINKATOPA,ROBAKA MCHP,ROBANKA (THAINKATOPA),MOVEMENT OF FAITH ISLAMIC PRIMARY SCHOOL_2026_new,134,3313-2-04018,Old
PORT LOKO,THAINKATOPA,ROBAKA MCHP,ROBAKA (THAINKATOPA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,239,3313-2-04017,Old
PORT LOKO,MARAMPA,ROBOMBEH CHC,MABAMBU (MARAMPA),CHARITY PRIMARY SCHOOL MABAMBU VILLAGE_2026_new,175,3311-2-03907,Old
PORT LOKO,MARAMPA,ROBOMBEH CHC,ROTHARON (MARAMPA),ALHADI ISLAMIC PRIMARY SCHOOL_2026_new,326,3311-2-03908,Old
PORT LOKO,MARAMPA,ROBOMBEH CHC,MASETHLEH (MARAMPA),MASETHLEH PRIMARY SCHOOL_2026_new,68,3311-2-03905,Old
PORT LOKO,MARAMPA,ROBOMBEH CHC,ROBOMBEH VILLAGE (MARAMPA),CHURCH OF GOD OF PROPHECY PRIMARY SCHOOL_2026_new,228,3311-2-03904,Old
PORT LOKO,KOYA,Rofoindu CHP,MATEIKOH (KOYA),CHURCH OF GOD PRIMARY SCHOOL_2026_new,268,3306-2-03539,Old
